"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
0.000167479;14.13;4.41434;0.0012517
0.000191189;14.16;4.42865;0.00206137
0.000200669;14.17;4.43307;0.00222349
0.000224235;14.19;4.44287;0.00258779
0.000250405;14.21;4.45376;0.00221634
0.0002693;14.23;4.46435;0.00135231
0.000282809;14.25;4.47458;0.00129032
0.000308922;14.28;4.48846;0.00247097
0.000344689;14.31;4.50332;0.00234222
0.00036702;14.33;4.51401;0.00183916
0.000384712;14.35;4.52423;0.00162178
0.000401459;14.37;4.53427;0.00171428
0.000410322;14.38;4.53891;0.0021072
0.000432661;14.4;4.54791;0.00285536
0.000471355;14.43;4.56317;0.00221639
0.000490902;14.45;4.57361;0.00152927
0.000507578;14.47;4.58401;0.00167566
0.000524153;14.49;4.5936;0.0017839
0.000532509;14.5;4.59796;0.00204521
0.000564299;14.53;4.6123;0.00238758
0.000589746;14.55;4.62323;0.00227084
0.000608876;14.57;4.63379;0.00135245
0.000622933;14.59;4.64398;0.00140586
0.000630054;14.6;4.64865;0.00164428
0.000649139;14.62;4.65777;0.00253882
0.000685608;14.65;4.67303;0.00224128
0.000707404;14.67;4.6839;0.00177112
0.000724023;14.69;4.69433;0.00141349
0.000731285;14.7;4.69943;0.00143638
0.000748183;14.72;4.70883;0.00215926
0.000781325;14.75;4.72327;0.00243267
0.00080464;14.77;4.73401;0.00190815
0.00082294;14.79;4.74426;0.00166115
0.000840794;14.81;4.75442;0.0018526
0.00087166;14.84;4.76819;0.0026327
0.000910933;14.87;4.78332;0.00255641
0.000935428;14.89;4.79391;0.0020698
0.000955961;14.91;4.8042;0.00192317
0.000965009;14.92;4.80932;0.00160655
0.00097373;14.93;4.81427;0.00192126
0.00100517;14.96;4.82803;0.00264796
0.00103146;14.98;4.83835;0.0024496
0.00105573;15;4.84878;0.00220116
0.00107766;15.02;4.85907;0.00206193
0.00108891;15.03;4.86426;0.00227746
0.00109945;15.04;4.8692;0.00198563
0.00113395;15.07;4.88293;0.00303944
0.00117774;15.1;4.8982;0.00269549
0.00120274;15.12;4.90858;0.00212377
0.00121387;15.13;4.9138;0.00213902
0.00122416;15.14;4.91895;0.00185483
0.00125387;15.17;4.93299;0.00237768
0.00129017;15.2;4.94761;0.00258844
0.00131625;15.22;4.95841;0.00224035
0.00133766;15.24;4.96897;0.00181501
0.00136617;15.27;4.98365;0.00206869
0.00140129;15.3;4.99763;0.00295752
0.00142963;15.32;5.0081;0.00245588
0.00145376;15.34;5.01887;0.00202434
0.00147447;15.36;5.02918;0.00199192
0.0015069;15.39;5.04362;0.00250071
0.00154596;15.42;5.05799;0.00293439
0.00157498;15.44;5.06889;0.00239366
0.00158733;15.45;5.07414;0.00230926
0.00159772;15.46;5.0792;0.00179427
0.00161849;15.48;5.08943;0.0022686
0.00165302;15.51;5.10316;0.0027607
0.00169373;15.54;5.1183;0.0026186
0.00172013;15.56;5.12898;0.00232487
0.00174297;15.58;5.13926;0.0021159
0.00177722;15.61;5.15379;0.00260007
0.00181759;15.64;5.16804;0.0030654
0.0018472;15.66;5.17872;0.00247889
0.00186063;15.67;5.18403;0.00257903
0.00187331;15.68;5.18925;0.00227957
0.0018955;15.7;5.19956;0.00202351
0.00192854;15.73;5.21339;0.00275617
0.0019696;15.76;5.22798;0.002873
0.00198364;15.77;5.23329;0.00241714
0.00199618;15.78;5.23857;0.00233226
0.00201767;15.8;5.24885;0.00184589
0.00203804;15.82;5.25892;0.00220066
0.00207437;15.85;5.27241;0.0031858
0.00212009;15.88;5.28764;0.00281855
0.00214729;15.9;5.29859;0.00214717
0.00216798;15.92;5.30894;0.00185344
0.00219834;15.95;5.32331;0.00237068
0.00223642;15.98;5.33763;0.00295052
0.00225281;15.99;5.34309;0.00305018
0.00226934;16;5.34852;0.0030348
0.00229835;16.02;5.35896;0.00252363
0.0023236;16.04;5.36918;0.00241747
0.00236092;16.07;5.38331;0.0028649
0.00238917;16.09;5.39308;0.00292021
0.00240459;16.1;5.39839;0.00288826
0.00243306;16.12;5.4091;0.00242692
0.00245899;16.14;5.4195;0.00255567
0.00249628;16.17;5.43403;0.00257856
0.00253705;16.2;5.44795;0.00328094
0.00256917;16.22;5.45863;0.00273377
0.00259689;16.24;5.46919;0.00251752
0.0026224;16.26;5.47938;0.00248653
0.00266078;16.29;5.49339;0.00299436
0.00269144;16.31;5.50297;0.00340444
0.00270866;16.32;5.50813;0.00327474
0.00274214;16.34;5.51878;0.00301152
0.00277072;16.36;5.52921;0.00246411
0.00279638;16.38;5.53938;0.0025869
0.002837;16.41;5.55299;0.00338131
0.00285338;16.42;5.55778;0.00345904
0.00288658;16.44;5.56806;0.0029965
0.00291541;16.46;5.57853;0.00251108
0.00294189;16.48;5.58891;0.00259405
0.00298307;16.51;5.60301;0.00324732
0.00299827;16.52;5.60752;0.00348192
0.00303249;16.54;5.61732;0.00350577
0.00306795;16.56;5.62806;0.00309664
0.00309935;16.58;5.6388;0.0027495
0.00312581;16.6;5.64909;0.00239521
0.00316457;16.63;5.66291;0.00321203
0.00321267;16.66;5.67823;0.00306708
0.00324341;16.68;5.68897;0.00265652
0.00327081;16.7;5.69926;0.00267178
0.00331259;16.73;5.71385;0.00305706
0.00332735;16.74;5.71833;0.00352055
0.00336312;16.76;5.72807;0.00382835
0.00340105;16.78;5.73875;0.00327521
0.00343379;16.8;5.74906;0.00307304
0.0034644;16.82;5.75935;0.00287944
0.0034946;16.84;5.7689;0.00344306
0.00351033;16.85;5.77332;0.00366717
0.00356351;16.88;5.78822;0.00347501
0.00359766;16.9;5.7989;0.00291902
0.00362662;16.92;5.80921;0.00269633
0.00365373;16.94;5.81928;0.00268727
0.00366712;16.95;5.82398;0.00301152
